OBJECTID,SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAM,POINT_X,POINT_Y
1364,12215.0,"103RD STREET","FOREST","EB","NS","106","","CHICAGO",1,"103rd Street & Forest",-87.61629256,41.70720884
1365,2800.0,"79TH STREET","CLYDE","EB","NS","79","N79","CHICAGO",1,"79th Street & Clyde",-87.57369,41.751598
1366,516.0,"CHICAGO","PINE","EB","NS","66","","CHICAGO",1,"Chicago & Pine",-87.763681,41.894813
1367,6758.0,"18TH STREET","HOYNE","EB","NS","18","","CHICAGO",1,"18th Street & Hoyne",-87.678505,41.857537
1368,5048.0,"RACINE","80TH STREET","NB","NS","44","","CHICAGO",1,"Racine & 80th Street",-87.6536053,41.74858884
1369,10278.0,"CICERO","15TH STREET","NB","FT","54","","CICERO",1,"Cicero & 15th Street",-87.744402,41.860499
1370,7336.0,"AVENUE O","VETERAN'S DRIVE (12400 S)","NB","NS","30","","CHICAGO",1,"Avenue O & Veteran's Drive (12400 S)",-87.53873105,41.66814697
1371,2438.0,"LAFAYETTE","72ND STREET","SB","NS","29","","CHICAGO",1,"Lafayette & 72nd Street",-87.626578,41.763893
1372,1894.0,"DEARBORN","CHESTNUT","NB","NS","22","N22","CHICAGO",1,"Dearborn & Chestnut",-87.629748,41.897896
1373,9702.0,"NAGLE","CATALPA","NB","NS","86,91","","CHICAGO",1,"Nagle & Catalpa",-87.78769164,41.98100361
1374,6990.0,"TORRENCE","104TH STREET","NB","NS","26,71,100","","CHICAGO",1,"Torrence & 104th Street",-87.55954514,41.70620934
1375,5179.0,"RACINE","65TH STREET","SB","MT","44","","CHICAGO",1,"Racine & 65th Street",-87.65445522,41.77600096
1376,3656.0,"HALSTED","100TH STREET","NB","NS","8A,108","","CHICAGO",1,"Halsted & 100th Street",-87.642867,41.712238
1377,12695.0,"RIDGE","MAIN","SB","NS","201,206","","EVANSTON",1,"Ridge & Main",-87.68691502,42.03408252
1378,4495.0,"ARCHER","FRANCISCO (east leg)","SWB","NS","62","N62","CHICAGO",1,"Archer & Francisco",-87.69677625,41.81877037
1379,3867.0,"LARAMIE","FULTON","NB","NS","57","","CHICAGO",1,"Laramie & Fulton",-87.755178,41.88555
1380,2430.0,"STATE","64TH STREET","SB","FS","29","","CHICAGO",1,"State & 64th Street",-87.62533,41.777432
1381,15737.0,"HARLEM","LAKE","SB","NS","90,307,318","","RIVER FOREST",1,"Harlem & Lake",-87.80526947,41.88867963
1382,11810.0,"HARLEM","BYRON","NB","NS","90","","CHICAGO",1,"Harlem & Byron",-87.807119,41.950638
1383,7270.0,"EWING","102ND STREET","SB","NS","26,30","","CHICAGO",1,"Ewing & 102nd Street",-87.535384,41.710224
1384,6311.0,"26TH STREET","LAWNDALE","EB","NS","60","N60","CHICAGO",1,"26th Street & Lawndale",-87.717333,41.844289
1385,11349.0,"MONTROSE","OAKLEY","EB","NS","78","","CHICAGO",1,"Montrose & Oakley",-87.686368,41.961288
1386,4845.0,"FOSTER","SHERIDAN","EB","FS","136,146,147","","CHICAGO",1,"Foster & Sheridan",-87.654755,41.976335
1387,6737.0,"16TH STREET","KOSTNER","EB","NS","18","","CHICAGO",1,"16th Street & Kostner",-87.73489558,41.85864458
1388,15690.0,"PERSHING","HALSTED","EB","FS","39","","CHICAGO",1,"Pershing & Halsted",-87.64564408,41.82339102
1389,7731.0,"PERSHING","INDIANA","EB","FS","39","","CHICAGO",1,"Pershing & Indiana",-87.62135676,41.82370564
1390,15015.0,"IRVING PARK","NARRAGANSETT","EB","FS","80","","CHICAGO",1,"Irving Park & Narragansett",-87.78624905,41.95284758
1391,3378.0,"63RD STREET","CICERO","EB","FS","63","N63","CHICAGO",1,"63rd Street & Cicero",-87.74191469,41.77834269
1392,4082.0,"ARMITAGE","LINCOLN/SEDGWICK","EB","NS","73","","CHICAGO",1,"Armitage & Lincoln/Sedgwick",-87.63899623,41.91825575
1393,1217.0,"SHERIDAN","JARVIS","NB","FS","147","0","CHICAGO",1,"Sheridan & Jarvis",-87.665018,42.016268
1394,1208.0,"SHERIDAN","PRATT","NB","FS","147","0","CHICAGO",1,"Sheridan & Pratt",-87.660848,42.00572
1395,8347.0,"WESTERN","PERSHING","NB","NS","49","N49","CHICAGO",1,"Western & Pershing",-87.68471344,41.82289571
1396,2524.0,"COTTAGE GROVE","35TH STREET","NB","NS","4","N4","CHICAGO",1,"Cottage Grove & 35th Street",-87.61047889,41.83108599
1397,5093.0,"HALSTED","ROOT/EXCHANGE","NB","NT","8,43,44","","CHICAGO",1,"Halsted & Root",-87.64569798,41.81843293
1398,2140.0,"KING DRIVE","61ST STREET","NB","FS","3","","CHICAGO",1,"King Drive & 61st Street",-87.61564046,41.78404971
1399,14609.0,"CALIFORNIA","JACKSON","NB","FS","94","","CHICAGO",1,"California & Jackson",-87.69610953,41.87765801
1400,1155.0,"SHERIDAN","BELMONT","NB","FS","135,146,151","","CHICAGO",1,"Sheridan & Belmont",-87.63947904,41.94037175
1401,8953.0,"DAMEN","BERTEAU","NB","NS","50","","CHICAGO",1,"Damen & Berteau",-87.678783,41.957716
1402,1439.0,"STATE","E. WACKER","NB","NS","2,10,29","","CHICAGO",1,"State & E. Wacker",-87.627831,41.886689
1403,6929.0,"CERMAK","WESTERN","EB","NS","21","","CHICAGO",1,"Cermak & Western",-87.68583041,41.8519569
1404,12519.0,"ADDISON","KEDZIE","EB","FS","152","","CHICAGO",1,"Addison & Kedzie",-87.70758353,41.94656864
1405,15559.0,"GRAND","KEELER","EB","FS","65","","CHICAGO",1,"Grand & Keeler",-87.73114761,41.90797916
1406,11471.0,"BRYN MAWR","SHERIDAN","WB","FS","84","","CHICAGO",1,"Bryn Mawr & Sheridan",-87.655508,41.983804
1407,1248.0,"FULLERTON","KEDZIE (w. service drive)","WB","FS","74","","CHICAGO",1,"Fullerton & Kedzie",-87.70764324,41.92485644
1408,648.0,"CHICAGO","PULASKI","WB","NS","66","","CHICAGO",1,"Chicago & Pulaski",-87.72590117,41.89544463
1409,2689.0,"79TH STREET","PULASKI","WB","NS","79,169","","CHICAGO",1,"79th Street & Pulaski",-87.72166731,41.74961816
1410,10539.0,"GARFIELD","NORMAL","EB","FS","55","N55","CHICAGO",1,"Garfield & Normal",-87.63752306,41.79402724
1411,6947.0,"CERMAK","HALSTED","EB","NS","21","","CHICAGO",1,"Cermak & Halsted",-87.64666907,41.85256832
1412,12227.0,"103RD STREET","WOODLAWN","EB","NS","106","","CHICAGO",1,"103rd Street & Woodlawn",-87.59455305,41.70754289
1413,9709.0,"NAGLE","RAVEN","NB","NS","86","","CHICAGO",1,"Nagle & Raven",-87.78746223,41.99349632
1414,9636.0,"AUSTIN","AUGUSTA","NB","FS","91","","CHICAGO",1,"Austin & Augusta",-87.77517594,41.89850513
1415,2279.0,"STATE","83RD STREET","NB","NS","29","","CHICAGO",1,"State & 83rd Street",-87.624272,41.743493
1416,7102.0,"STONY ISLAND","93RD STREET","NB","NS","N5,28,95","N5","CHICAGO",1,"Stony Island & 93rd Street",-87.58482078,41.72587161
1417,17449.0,"KEDZIE","26TH STREET","NB","FS","52","","CHICAGO",1,"Kedzie & 26th Street",-87.70495533,41.84468165
1418,17450.0,"KEDZIE","28TH STREET","NB","FS","52","","CHICAGO",1,"Kedzie & 28th Street",-87.70485969,41.84104392
1419,4144.0,"CALIFORNIA","68TH STREET","NB","NS","94","","CHICAGO",1,"California & 68th Street",-87.692995,41.769922
1420,11245.0,"HOMAN","HURON","NB","NS","82","","CHICAGO",1,"Homan & Huron",-87.711318,41.893587
1421,2770.0,"79TH STREET","PRINCETON","EB","NS","8A,24,79","N79","CHICAGO",1,"79th Street & Princeton",-87.632053,41.750783
1422,7318.0,"130TH STREET","BALTIMORE","EB","NS","30","","CHICAGO",1,"130th Street & Baltimore",-87.54727682,41.65909089
1423,714.0,"GRAND","SACRAMENTO BLVD.","EB","FS","65","","CHICAGO",1,"Grand & Sacramento Blvd.",-87.70204875,41.89639889
1424,6313.0,"26TH STREET","ST. LOUIS","EB","NS","60","N60","CHICAGO",1,"26th Street & St. Louis",-87.71246,41.844355
1425,9382.0,"87TH STREET","CALIFORNIA","EB","NS","87","","EVERGREEN PARK",1,"87th Street & California",-87.69241743,41.73525807
1426,10543.0,"GARFIELD","FEDERAL","EB","FS","55","N55","CHICAGO",1,"Garfield & Federal",-87.62750347,41.79420655
1427,4757.0,"FOSTER","KEATING","EB","FS","92","","CHICAGO",1,"Foster & Keating",-87.74569986,41.9753
1428,7367.0,"EWING","9320 SOUTH (BRIDGE)","NB","MB","26,30","","CHICAGO",1,"9320 S Ewing",-87.53987079,41.72672336
1429,3677.0,"HALSTED","80TH STREET","NB","NS","8A","","CHICAGO",1,"Halsted & 80th Street",-87.64381268,41.74874573
1430,4932.0,"CLARENDON","BELLE PLAINE","NB","NT","135,148","","CHICAGO",1,"Clarendon & Belle Plaine",-87.649703,41.957343
1431,14288.0,"CENTRAL STREET","REESE","EB","NT","201,206","","EVANSTON",2,"Central Street & Reese",-87.71398011,42.06435762
1432,9161.0,"51ST STREET","CAMPBELL","EB","NS","51,94","","CHICAGO",1,"51st Street & Campbell",-87.68678664,41.8010348
1433,6907.0,"CERMAK","4542 WEST","EB","MB","21,54B","","CHICAGO",1,"4542 W Cermak",-87.73790658,41.85121113
1434,4648.0,"63RD STREET","74TH AVENUE","EB","NS","62H,63W","","SUMMIT",1,"63rd Street & 74th Avenue",-87.80583606,41.77706151
1435,5246.0,"100TH STREET","YATES","EB","NS","J14,15","","CHICAGO",1,"100th Street & Yates",-87.56470554,41.71346659
1436,14001.0,"95TH STREET","RED LINE STATION","EB","TERM","29","","CHICAGO",1,"95th Red Line Station",-87.62424697,41.72279578
1437,7218.0,"69TH STREET","PRAIRIE","EB","NS","N5,30,67","N5","CHICAGO",1,"69th Street & Prairie",-87.61868868,41.76919997
1438,7398.0,"SOUTH CHICAGO","75TH STREET/WOODLAWN","NWB","FS","30","","CHICAGO",1,"South Chicago & 75th Street/Woodlawn",-87.59591795,41.75909997
1439,9028.0,"PULASKI","OHIO","SB","NT","53","N53","CHICAGO",1,"Pulaski & Ohio",-87.72604275,41.89169909
1440,2460.0,"LAFAYETTE","94TH STREET","SB","NS","29","","CHICAGO",1,"Lafayette & 94th Street",-87.625143,41.723682
1441,7077.0,"COMMERCIAL","93RD STREET/SOUTH CHICAGO","SB","NS","71","","CHICAGO",1,"Commercial & 93rd Street/South Chicago",-87.55127033,41.72662178
1442,3691.0,"HALSTED","89TH STREET","SB","NS","8A","","CHICAGO",1,"Halsted & 89th Street",-87.64365322,41.73262594
1443,6573.0,"VINCENNES","98TH STREET","SB","NS","112","","CHICAGO",1,"Vincennes & 98th Street",-87.65272508,41.71595667
1444,7030.0,"S. SHORE DRIVE","72ND STREET","NWB","FS","6,26","","CHICAGO",1,"S. Shore Drive & 72nd Street",-87.5624286,41.76597337
1445,7383.0,"SOUTH CHICAGO","OGLESBY","NWB","NS","30","","CHICAGO",1,"South Chicago & Oglesby",-87.5674962,41.73863583
1446,10505.0,"55TH STREET","LAWNDALE","EB","FS","55","","CHICAGO",1,"55th Street & Lawndale",-87.71559546,41.79323378
1447,17119.0,"103RD STREET","COTTAGE GROVE","EB","FS","106","","CHICAGO",1,"103rd Street & Cottage Grove",-87.60614836,41.70737993
1448,17163.0,"MADISON","KILBOURN","EB","FS","20","N20","CHICAGO",1,"Madison & Kilbourn",-87.73768052,41.88048501
1449,12144.0,"103RD STREET","LONGWOOD","EB","NS","103","","CHICAGO",1,"103rd Street & Longwood",-87.67084195,41.70651381
1450,11328.0,"MONTROSE","KOSTNER","EB","NS","78","","CHICAGO",1,"Montrose & Kostner",-87.73855462,41.96074081
1451,14603.0,"63RD STREET","PULASKI","EB","FS","63","N63","CHICAGO",1,"63rd Street & Pulaski",-87.72241033,41.7785985
1452,10918.0,"74TH STREET","MORGAN","EB","NS","75","","CHICAGO",1,"74th Street & Morgan",-87.649208,41.759587
1453,10511.0,"55TH STREET","KEDZIE","EB","FS","55","N55","CHICAGO",1,"55th Street & Kedzie",-87.70329082,41.79345202
1454,1373.0,"AINSLIE","WESTERN","EB","NS","11","","CHICAGO",1,"Ainslie & Western",-87.68916987,41.97033314
1455,17097.0,"79TH STREET","RED LINE STATION","EB","MB","79","N79","CHICAGO",1,"79th Red Line Station",-87.62494095,41.75089853
1456,14513.0,"CHICAGO","LARAMIE","EB","FS","66","","CHICAGO",1,"Chicago & Laramie",-87.75533525,41.89486496
1457,14153.0,"DEVON","KEDZIE","EB","TERM","155","","LINCOLNWOOD",1,"Devon & Kedzie Terminal",-87.70952874,41.99778854
1458,3453.0,"63RD STREET","STONY ISLAND","EB","NS","63","N63","CHICAGO",1,"63rd Street & Stony Island",-87.58665852,41.78053288
1459,12543.0,"ADDISON","RED LINE STATION","EB","MB","152","","CHICAGO",1,"Addison Red Line Station",-87.65363481,41.94719704
1460,9439.0,"87TH STREET","COLFAX","EB","NS","87","","CHICAGO",1,"87th Street & Colfax",-87.561417,41.737203
1461,3876.0,"LARAMIE","DIVISION","NB","NS","57","","CHICAGO",1,"Laramie & Division",-87.75568054,41.90215815
1462,11614.0,"CENTRAL","ROSCOE","NB","NS","85","","CHICAGO",1,"Central & Roscoe",-87.766546,41.942134
1463,15149.0,"NORTH AVENUE","PULASKI","EB","FS","72","","CHICAGO",1,"North Ave & Pulaski",-87.725961,41.90977952
1464,1725.0,"DEVON","CALIFORNIA","EB","NS","155","","CHICAGO",1,"Devon & California",-87.69980027,41.99750181
1465,3301.0,"63RD STREET","NARRAGANSETT","EB","FS","63W","","CHICAGO",1,"63rd Street & Narragansett",-87.7808799,41.77761513
1466,8173.0,"47TH STREET","PRINCETON","EB","NS","47","","CHICAGO",1,"47th Street & Princeton",-87.63345548,41.8089889
1467,2883.0,"111TH STREET","NORMAL","EB","NS","111","","CHICAGO",1,"111th Street & Normal",-87.6352642,41.69238578
1468,7616.0,"MICHIGAN","103RD STREET","NB","FS","34,103,119","N34","CHICAGO",1,"Michigan & 103rd Street",-87.62007609,41.70748838
1469,1565.0,"MICHIGAN","29TH STREET","NB","NT","1,4","N4","CHICAGO",1,"Michigan & 29th Street",-87.62324,41.841882
1470,1892.0,"DEARBORN","HURON","NB","NS","22","N22","CHICAGO",1,"Dearborn & Huron",-87.629637,41.89474
1471,1893.0,"DEARBORN","CHICAGO","NB","NS","22","N22","CHICAGO",1,"Dearborn & Chicago",-87.629679,41.896494
1472,6346.0,"RACINE","HARRISON","NB","NS","60","N60","CHICAGO",1,"Racine & Harrison",-87.656714,41.874151
1473,2192.0,"KING DRIVE","McCORMICK SQ (2300 S)","SB","NT","3,21","","CHICAGO",1,"McCormick Place",-87.6190532,41.85107858
1474,2560.0,"COTTAGE GROVE","57TH STREET","SB","NS","2,4","N4","CHICAGO",1,"Cottage Grove & 57th Street",-87.6062497,41.79145101
1475,14046.0,"LAFAYETTE","75TH STREET","SB","FS","75","","CHICAGO",1,"Lafayette & 75th Street",-87.62643223,41.75791494
1476,6337.0,"BLUE ISLAND","16TH STREET","NEB","NS","60","N60","CHICAGO",1,"Blue Island & 16th Street",-87.65948839,41.859609
1477,11585.0,"CENTRAL","RACE","NB","NS","85","","CHICAGO",1,"Central & Race",-87.765101,41.889213
1478,5418.0,"BROADWAY","LAWRENCE","NB","NS","36","","CHICAGO",1,"Broadway & Lawrence",-87.65955296,41.96886522
1479,6997.0,"COMMERCIAL","100TH STREET","NB","NS","71","","CHICAGO",1,"Commercial & 100th Street",-87.55086692,41.71327934
1480,4429.0,"ARCHER","WESTERN AVENUE","NEB","NS","39,62","N62","CHICAGO",1,"Archer & Western Avenue",-87.68509184,41.82571379
1481,1149.0,"SHERIDAN","SURF","NB","FS","77,134,143,151,156","","CHICAGO",1,"Sheridan & Surf",-87.63925986,41.9344958
1482,9672.0,"AUSTIN","EASTWOOD (north leg)","NB","NT","91","","CHICAGO",1,"Austin & Eastwood",-87.7770849,41.96482823
1483,7132.0,"LAKE PARK","55TH STREET","NB","NS","15,28","","CHICAGO",1,"Lake Park & 55th Street",-87.58745219,41.79503954
1484,4172.0,"CALIFORNIA","PERSHING","NB","NS","94","","CHICAGO",1,"California & Pershing",-87.69455602,41.82268687
1485,3830.0,"LARAMIE","HIRSCH","SB","NS","57","","CHICAGO",1,"Laramie & Hirsch",-87.755926,41.905951
1486,4640.0,"HALSTED","TAYLOR","SB","NS","8","","CHICAGO",1,"Halsted & Taylor",-87.647125,41.869851
1487,2869.0,"VINCENNES","MONTEREY","NEB","FS","111,112","","CHICAGO",1,"Vincennes & Monterey",-87.66435489,41.69043987
1488,11019.0,"DIVERSEY","WOLCOTT (west leg)","EB","NT","76","","CHICAGO",1,"Diversey & Wolcott",-87.67586366,41.93225994
1489,3174.0,"KEDZIE","CHICAGO","NB","NS","52","","CHICAGO",1,"Kedzie & Chicago",-87.70646001,41.89543434
1490,15185.0,"MADISON","SACRAMENTO","EB","FS","20","N20","CHICAGO",1,"Madison & Sacramento",-87.70088084,41.88095403
1491,1294.0,"FULLERTON","AUSTIN","EB","NS","74","","CHICAGO",1,"Fullerton & Austin",-87.7758422,41.92371739
1492,1448.0,"LASALLE","SCHILLER","NB","FS","156","","CHICAGO",1,"LaSalle & Schiller",-87.63291501,41.90790287
1493,15169.0,"KEDZIE","16TH STREET","NB","FS","52","","CHICAGO",1,"Kedzie & 16th Street",-87.70538049,41.85921155
1494,9390.0,"87TH STREET","WOOD","EB","NS","87","N87","CHICAGO",1,"87th Street & Wood",-87.66806986,41.73562701
1495,17084.0,"ROOSEVELT","MICHIGAN","WB","FS","12,130,146","","CHICAGO",1,"Roosevelt & Michigan",-87.62450326,41.86759322
1496,12108.0,"95TH STREET","STONY ISLAND","WB","NS","100","","CHICAGO",1,"95th Street & Stony Island",-87.5847748,41.72245252
1497,17078.0,"95TH STREET","VANDERPOEL","WB","NT","95","","CHICAGO",1,"95th Street & Vanderpoel",-87.66618312,41.72127053
1498,2632.0,"79TH STREET","ST. LAWRENCE","WB","NS","79","N79","CHICAGO",1,"79th Street & St. Lawrence",-87.609893,41.75125
1499,12199.0,"103RD STREET","CALIFORNIA","WB","NS","103","","CHICAGO",1,"103rd Street & California",-87.69134283,41.70640511
1500,10595.0,"GARFIELD","HALSTED","WB","FS","55","N55","CHICAGO",1,"Garfield & Halsted",-87.64554121,41.79435038
1501,2672.0,"79TH STREET","TALMAN","WB","NT","79","","CHICAGO",1,"79th Street & Talman",-87.688758,41.750112
1502,5719.0,"IRVING PARK","LAMON","WB","NT","80","","CHICAGO",1,"Irving Park & Lamon",-87.74980939,41.95348831
1503,17117.0,"TAYLOR","ASHLAND","WB","FS","157","","CHICAGO",1,"Taylor & Ashland",-87.66677804,41.86932745
1504,17144.0,"47TH STREET","MICHIGAN","WB","FS","47","","CHICAGO",1,"47th Street & Michigan",-87.62309533,41.80935119
1505,17147.0,"ADDISON","CICERO","WB","FS","152","","CHICAGO",1,"Addison & Cicero",-87.74739674,41.94618302
1506,17329.0,"BELMONT","DAMEN","WB","FS","77","N77","CHICAGO",1,"Belmont & Damen",-87.67870277,41.93963915
1507,17401.0,"HARLEM","BLOOMINGDALE","SB","FS","90,307","","ELMWOOD PARK",1,"Harlem & Bloomingdale",-87.80596421,41.91231323
1508,17402.0,"HARLEM","ARMITAGE","SB","FS","90,307","","ELMWOOD PARK",1,"Harlem & Armitage",-87.80608877,41.91606548
1509,6551.0,"VINCENNES","79TH STREET","SB","NS","24","","CHICAGO",1,"Vincennes & 79th Street",-87.63436811,41.75087758
1510,15344.0,"WESTERN","HUBBARD","SB","FS","49","N49","CHICAGO",1,"Western & Hubbard",-87.68677339,41.88933967
1511,3299.0,"NARRAGANSETT","63RD STREET","SB","FS","55N","","CHICAGO",1,"Narragansett & 63rd Street",-87.78138169,41.7775672
1512,11643.0,"LEHIGH","CALDWELL","NWB","NS","85A","","CHICAGO",1,"Lehigh & Caldwell",-87.76517862,41.99643607
1513,14965.0,"LINCOLN","FOSTER","SEB","FS","11","","CHICAGO",1,"Lincoln & Foster",-87.69243198,41.97559788
1514,15895.0,"CLARK","HARRISON","SB","FS","22","N22","CHICAGO",1,"Clark & Harrison",-87.63075386,41.87429511
1515,7287.0,"AVENUE O","116TH STREET","SB","NS","30","","CHICAGO",1,"Avenue O & 116th Street",-87.54027372,41.68492095
1516,2222.0,"KING DRIVE","GARFIELD (north leg)","SB","NS","3","","CHICAGO",1,"King Drive & Garfield",-87.61605219,41.79489548
1517,4958.0,"LASALLE","HURON","SB","FS","156","","CHICAGO",1,"LaSalle & Huron",-87.6328058,41.89463636
1518,7397.0,"SOUTH CHICAGO","76TH STREET","NWB","NS","30","","CHICAGO",1,"South Chicago & 76th Street",-87.59272689,41.75678398
1519,11709.0,"NARRAGANSETT","BLOOMINGDALE","SB","NS","86","","CHICAGO",1,"Narragansett & Bloomingdale",-87.785184,41.91285
1520,1491.0,"LINCOLN","BERWYN","NWB","FS","11","","CHICAGO",1,"Lincoln & Berwyn",-87.692505,41.977658
1521,8302.0,"WESTERN","COLUMBUS","SB","FS","49,X49","N49","CHICAGO",1,"Western & Columbus",-87.6832268,41.75882727
1522,9927.0,"NORTHWEST HWY","OLIPHANT","SEB","NS","68","","CHICAGO",1,"Northwest Hwy & Oliphant",-87.81630712,42.0028179
1523,17209.0,"NARRAGANSETT","BERTEAU","SB","FS","86","","CHICAGO",1,"Narragansett & Berteau",-87.78679863,41.95645032
1524,11560.0,"CENTRAL","AUGUSTA","SB","NS","85","","CHICAGO",1,"Central & Augusta",-87.76562057,41.89861711
1525,8728.0,"DAMEN","61ST STREET","NB","NS","48","","CHICAGO",1,"Damen & 61st Street",-87.673863,41.782851
1526,15189.0,"CICERO","BERTEAU (north leg)","SB","FS","54,54A","","CHICAGO",1,"Cicero & Berteau",-87.74750924,41.95689208
1527,14545.0,"HALSTED","119TH STREET","NB","FS","8A,108","","CHICAGO",1,"Halsted & 119th Street",-87.64178573,41.67799154
1528,8417.0,"WESTERN","ADDISON","NB","NS","49,X49","N49","CHICAGO",1,"Western & Addison",-87.68810852,41.94659346
1529,15046.0,"KEDZIE","TOUHY","NB","FS","11","","CHICAGO",1,"Kedzie & Touhy",-87.70896852,42.01204969
1530,6280.0,"ASHLAND","IRVING PARK","NB","NS","9,X9","","CHICAGO",1,"Ashland & Irving Park",-87.66891604,41.95418639
1531,4484.0,"ARCHER","DAMEN","SWB","NS","62","N62","CHICAGO",1,"Archer & Damen",-87.6751787,41.83201447
1532,3082.0,"KEDZIE","48TH PLACE (north leg)","SB","NS","47,52","","CHICAGO",1,"Kedzie & 48th Place",-87.70398,41.805777
1533,3120.0,"KEDZIE","45TH STREET","NB","NS","52","","CHICAGO",1,"Kedzie & 45th Street",-87.7040251,41.81161512
1534,1157.0,"LAKE SHORE","ROSCOE","NB","NT","135,146,151","","CHICAGO",1,"Lake Shore & Roscoe",-87.64047498,41.94352962
1535,2179.0,"KING DRIVE","29TH STREET","NB","FS","3","","CHICAGO",1,"King Drive & 29th Street",-87.61717,41.84229
1536,3192.0,"CALIFORNIA","MILWAUKEE","NB","NS","52","","CHICAGO",1,"California & Milwaukee",-87.69727664,41.92268777
1537,8720.0,"DAMEN","69TH STREET","NB","NS","48","","CHICAGO",1,"Damen & 69th Street",-87.67353087,41.7683442
1538,14601.0,"KEDZIE","OHIO","NB","FS","52","","CHICAGO",1,"Kedzie & Ohio",-87.70636067,41.89213207
1539,4157.0,"CALIFORNIA","55TH STREET","NB","NS","94","","CHICAGO",1,"California & 55th Street",-87.69371074,41.79356744
1540,8331.0,"WESTERN","GARFIELD (n.leg)/55TH ST.","NB","NS","49,X49","N49","CHICAGO",1,"Western & Garfield",-87.68389977,41.79373267
1541,8264.0,"WESTERN","35TH STREET","SB","NS","49,X49","N49","CHICAGO",1,"Western & 35th Street",-87.6851459,41.83039914
1542,5505.0,"DESPLAINES","FULTON","SB","NS","56","","CHICAGO",1,"Desplaines & Fulton",-87.644378,41.88694
1543,14787.0,"CLARK","BALMORAL","SB","FS","22","N22","CHICAGO",1,"Clark & Balmoral",-87.66836101,41.97968204
1544,7211.0,"STONY ISLAND","95TH STREET","SB","NS","N5,28,95","N5","CHICAGO",1,"Stony Island & 95th Street",-87.585295,41.722579
1545,6569.0,"VINCENNES","95TH STREET","SB","FS","112","","CHICAGO",1,"Vincennes & 95th Street",-87.6508875,41.7209415
1546,3701.0,"HALSTED","98TH STREET","SB","NS","8A,108","","CHICAGO",1,"Halsted & 98th Street",-87.643193,41.716068
1547,11167.0,"HOMAN","FRANKLIN(n.service drive)","SB","NS","82","","CHICAGO",1,"Homan & Franklin",-87.71132928,41.89029483
1548,8123.0,"CICERO","50TH STREET","SB","NS","47,54B","","CHICAGO",1,"Cicero & 50th Street",-87.74317372,41.80223378
1549,4454.0,"ARCHER","CERMAK/PRINCETON","NEB","NS","62","","CHICAGO",1,"Archer & Cermak/Princeton",-87.63504513,41.8526512
1550,2427.0,"STATE","61ST STREET (north leg)","SB","NT","29","","CHICAGO",1,"State & 61st Street",-87.625513,41.783895
1551,1814.0,"CLARK","MONTROSE","SB","NS","22,78","N22","CHICAGO",1,"Clark & Montrose",-87.66608025,41.96174418
1552,1354.0,"DEVON","KEDZIE","EB","TERM","82","","LINCOLNWOOD",1,"Devon & Kedzie Terminal",-87.70953942,41.99792643
1553,17234.0,"SOLIDARITY DR","LYNN WHITE DRIVE","EB","FS","130,146","","CHICAGO",1,"Solidarity Dr & Lynn White Drive",-87.60976788,41.8661737
1554,17441.0,"ROOSEVELT","CICERO","EB","FS","12","","CICERO",1,"Roosevelt & Cicero",-87.74439834,41.86582566
